kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
6062929,K02315.01,Kepler-1822 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.133422400,152.1840500,2454985.184,0,,0.0250,2.04900,,6.5460e+02,0.022996,23.21099,LS+MCMC,1.76,0.1416,89.98,507.0,15.65,84.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2175,0.4767,q1_q17_dr25_koi,5.5062394,14.5302820,16.30,1,60,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.40000,Mandel and Agol (2002 ApJ 580 171),,,006/006062/006062929/dv/kplr006062929-20160209194854_dvr.pdf,006/006062/006062929/dv/kplr006062929-001-20160209194854_dvs.pdf,5165.00,4.633,-0.3200,0.7020,0.7820,,q1_q17_dr25_stellar,297.285490,41.305592,15.571,16.247,15.517,15.281,15.133,14.183,13.661,13.573,0.328,19.819044000,41.30545000,0.47000,-0.51000,-4.100000e-04,3.100000e-04,-0.7400,-0.4000,0.8400,-0.7600,-0.4200,0.8700
7504778,K02316.01,Kepler-1188 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.136940800,141.0149700,2454974.015,0,,0.0300,6.41600,,3.6210e+02,0.017456,0.57647,LS+MCMC,2.05,0.1350,89.92,775.0,85.15,20.762000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3029,0.3239,q1_q17_dr25_koi,6.3736130,22.6883740,25.40,1,81,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.98540,Mandel and Agol (2002 ApJ 580 171),,,007/007504/007504778/dv/kplr007504778-20160209194854_dvr.pdf,007/007504/007504778/dv/kplr007504778-001-20160209194854_dvs.pdf,6218.00,4.421,-0.0400,1.0770,1.1140,,q1_q17_dr25_stellar,283.103850,43.148041,15.004,15.424,14.960,14.824,14.818,13.921,13.613,13.519,0.415,18.873588000,43.14800000,-0.07000,-0.13000,7.000000e-05,1.400000e-04,0.1000,0.0400,0.1100,0.1500,0.1900,0.2400
7219825,K00238.02,Kepler-123 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9930,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,26.695194400,143.9999000,2454977.000,0,,0.1360,4.57600,,1.3260e+02,0.010567,2.35995,LS+MCMC,1.40,0.1757,89.83,706.0,58.81,44.630000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,3.2941353,10.9022700,13.40,3,46,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.32200,Mandel and Agol (2002 ApJ 580 171),,,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,007/007219/007219825/dv/kplr007219825-003-20160209194854_dvs.pdf,6086.00,4.274,-0.1600,1.2160,1.0130,,q1_q17_dr25_stellar,296.998630,42.781960,14.061,14.458,14.013,13.891,13.819,12.982,12.725,12.655,0.627,19.799886000,42.78204000,-0.90000,0.30000,9.000000e-05,-3.000000e-05,-0.3900,0.0100,0.3900,-0.4600,0.1700,0.4900
7097965,K02083.01,Kepler-1791 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.720850470,136.5630000,2454969.563,0,,0.9630,1.82640,,2.6700e+02,0.019674,0.40645,LS+MCMC,2.53,0.0761,84.91,1021.0,257.14,10.860000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,4.7499237,25.2446160,25.00,1,127,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.10710,Mandel and Agol (2002 ApJ 580 171),,,007/007097/007097965/dv/kplr007097965-20160209194854_dvr.pdf,007/007097/007097965/dv/kplr007097965-001-20160209194854_dvs.pdf,5887.00,4.290,-0.0600,1.1770,0.9850,,q1_q17_dr25_stellar,284.490330,42.648289,13.516,13.886,13.458,13.357,13.277,12.380,12.054,12.006,,18.966030400,42.64827000,0.36000,-0.08000,-9.000000e-05,,0.0100,0.0700,0.0700,0.0700,-0.0500,0.0800
4249725,K00222.01,Kepler-120 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.312508525,132.6544180,2454965.654,0,,0.0290,2.74550,,1.2860e+03,0.032005,2.82876,LS+MCMC,2.00,0.0561,89.91,575.0,25.94,18.129000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2589,0.4639,q1_q17_dr25_koi,11.1276245,92.9006400,112.50,2,215,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.85660,Mandel and Agol (2002 ApJ 580 171),,,004/004249/004249725/dv/kplr004249725-20160209194854_dvr.pdf,004/004249/004249725/dv/kplr004249725-001-20160209194854_dvs.pdf,4090.00,4.696,-0.1800,0.5710,0.5910,,q1_q17_dr25_stellar,287.891630,39.339130,14.735,15.714,14.665,14.315,14.100,13.019,12.418,12.307,0.002,19.192770900,39.33917200,-0.21000,0.15000,2.300000e-04,-2.400000e-04,-0.1150,0.0740,0.1370,-0.2740,0.0310,0.2760
3967326,K02084.01,Kepler-1792 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.195773850,135.1760500,2454968.176,0,,0.5210,2.15570,,8.7420e+02,0.027507,2.46352,LS+MCMC,3.02,0.0488,87.73,1047.0,283.78,13.190000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1828,0.5324,q1_q17_dr25_koi,6.0058040,34.0777550,23.30,1,209,1,q1_q17_dr25_tce,00011011101110111000000000000000,0.76160,Mandel and Agol (2002 ApJ 580 171),,,003/003967/003967326/dv/kplr003967326-20160209194854_dvr.pdf,003/003967/003967326/dv/kplr003967326-001-20160209194854_dvs.pdf,5229.00,4.378,0.3200,1.0050,0.8780,,q1_q17_dr25_stellar,294.840030,39.085991,15.168,15.936,15.087,14.840,14.671,13.679,13.212,13.132,0.029,19.656003200,39.08581400,0.02000,-0.63000,-4.300000e-04,2.100000e-04,0.1400,0.1800,0.2300,0.2000,0.1400,0.2400
6768394,K02086.01,Kepler-60 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9830,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.132947200,135.9925900,2454968.993,0,,0.6120,4.36800,,1.4500e+02,0.011502,0.38003,LS+MCMC,1.64,0.0719,86.52,1102.0,349.21,10.070000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2713,0.3874,q1_q17_dr25_koi,4.4081764,23.6009500,27.20,4,188,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.79750,Mandel and Agol (2002 ApJ 580 171),,,006/006768/006768394/dv/kplr006768394-20160209194854_dvr.pdf,006/006768/006768394/dv/kplr006768394-002-20160209194854_dvs.pdf,5862.00,4.194,-0.1000,1.3070,0.9730,,q1_q17_dr25_stellar,288.961240,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.004,19.264100000,42.26525000,0.70000,0.85000,-9.900000e-05,-1.070000e-04,0.0600,0.4100,0.4100,0.0500,0.4700,0.4700
6768394,K02086.02,Kepler-60 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9720,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.919012280,140.0777000,2454973.078,0,,0.6190,4.14100,,1.8060e+02,0.012857,0.54873,LS+MCMC,1.84,0.0835,87.32,1023.0,258.92,13.210000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2713,0.3874,q1_q17_dr25_koi,4.7771010,23.8911700,29.60,4,150,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.49570,Mandel and Agol (2002 ApJ 580 171),,,006/006768/006768394/dv/kplr006768394-20160209194854_dvr.pdf,006/006768/006768394/dv/kplr006768394-001-20160209194854_dvs.pdf,5862.00,4.194,-0.1000,1.3070,0.9730,,q1_q17_dr25_stellar,288.961240,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.009,19.264108000,42.26510000,1.01000,0.33000,-1.820000e-04,-4.000000e-05,-0.4600,-0.4900,0.6700,-0.4700,-0.4000,0.6200
5211199,K02158.01,Kepler-1800 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9440,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.562040700,132.6429500,2454965.643,0,,0.9250,2.85210,,8.1600e+01,0.010314,0.11805,LS+MCMC,2.82,0.0592,79.48,1533.0,1306.97,5.060000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1973,0.5102,q1_q17_dr25_koi,4.3622970,20.3223670,22.80,2,287,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.38440,Mandel and Agol (2002 ApJ 580 171),,,005/005211/005211199/dv/kplr005211199-20160209194854_dvr.pdf,005/005211/005211199/dv/kplr005211199-001-20160209194854_dvs.pdf,5343.00,3.764,0.0800,2.5060,1.3300,,q1_q17_dr25_stellar,297.651430,40.352551,13.052,13.648,12.993,12.796,12.691,11.780,11.387,11.279,0.012,19.843426000,40.35220000,-0.08000,-1.28000,-6.000000e-06,9.200000e-05,-0.0400,-0.6200,0.6300,-0.1900,-0.9500,0.9700
8804455,K02159.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.596699800,131.9529600,2454964.953,0,,0.7250,3.66700,,1.2750e+02,0.011117,0.45848,LS+MCMC,1.32,0.0746,86.28,964.0,204.34,11.180000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,3.9403834,18.5283490,24.50,2,176,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.40650,Mandel and Agol (2002 ApJ 580 171),,,008/008804/008804455/dv/kplr008804455-20160209194854_dvr.pdf,008/008804/008804455/dv/kplr008804455-002-20160209194854_dvs.pdf,5716.00,4.343,0.0400,1.0910,0.9550,,q1_q17_dr25_stellar,285.138310,45.004539,13.482,13.921,13.417,13.293,13.236,12.320,12.006,11.982,0.000,19.009231000,45.00429000,0.42000,-0.91000,-1.230000e-04,2.000000e-04,-0.3100,-0.3800,0.4900,-0.2700,-0.4100,0.4900
8804455,K02159.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,2.392630668,133.7861000,2454966.786,0,,0.9090,1.37050,,1.0150e+02,0.011196,0.70358,LS+MCMC,1.33,0.0345,81.24,1418.0,955.41,5.970000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,4.9407887,20.1492920,20.50,2,564,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.70250,Mandel and Agol (2002 ApJ 580 171),,,008/008804/008804455/dv/kplr008804455-20160209194854_dvr.pdf,008/008804/008804455/dv/kplr008804455-001-20160209194854_dvs.pdf,5716.00,4.343,0.0400,1.0910,0.9550,,q1_q17_dr25_stellar,285.138310,45.004539,13.482,13.921,13.417,13.293,13.236,12.320,12.006,11.982,0.000,19.009298000,45.00477000,2.97000,0.85000,-3.790000e-04,-1.000000e-05,3.1100,0.8300,3.2200,3.0900,0.7800,3.1900
5546761,K02160.01,Kepler-1125 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.670029100,131.6010300,2454964.601,0,,0.9320,6.69300,,3.4840e+02,0.021247,0.03700,LS+MCMC,2.89,0.1348,83.69,778.0,86.37,8.480000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2555,0.4191,q1_q17_dr25_koi,4.5212050,19.3516200,25.00,2,61,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.07980,Mandel and Agol (2002 ApJ 580 171),,,005/005546/005546761/dv/kplr005546761-20160209194854_dvr.pdf,005/005546/005546761/dv/kplr005546761-001-20160209194854_dvs.pdf,5795.00,4.265,0.1600,1.2470,1.0420,,q1_q17_dr25_stellar,295.481230,40.731979,14.874,15.364,14.826,14.664,14.606,13.694,13.310,13.243,0.345,19.698730000,40.73190000,-0.75000,-0.29000,1.800000e-04,1.100000e-04,0.2000,-0.1500,0.2500,0.2100,-0.2500,0.3300
5546761,K02160.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,15.408773830,139.4831786,2454972.483,,,,3.49000,,,,,none,,,,,,,,,,,,q1_q16_koi,,,,2,,,,,,,,,,,,,,,,,,295.481230,40.731979,14.874,15.364,14.826,14.664,14.606,13.694,13.310,13.243,,,,,,,,,,,,,
9205938,K02162.01,Kepler-1126 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,108.593113000,173.7519800,2455006.752,0,,0.0070,7.98900,,3.3820e+02,0.016727,1.88819,LS+MCMC,1.68,0.4126,90.00,374.0,4.64,105.580000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2865,0.3556,q1_q17_dr25_koi,7.0949097,20.2338140,24.30,2,12,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.57010,Mandel and Agol (2002 ApJ 580 171),,,009/009205/009205938/dv/kplr009205938-20160209194854_dvr.pdf,009/009205/009205938/dv/kplr009205938-001-20160209194854_dvs.pdf,5678.00,4.409,-0.4000,0.9210,0.7940,,q1_q17_dr25_stellar,285.691990,45.689388,14.033,14.429,13.992,13.864,13.828,12.966,12.631,12.534,0.196,19.046138000,45.68927000,0.16000,-0.45000,-8.000000e-05,1.800000e-04,-0.0800,0.0500,0.0900,-0.2000,0.1300,0.2400
10723367,K02236.01,Kepler-375 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.986591600,135.5226500,2454968.523,0,,0.9620,4.39100,,6.4800e+02,0.031224,0.10370,LS+MCMC,4.22,0.1404,85.75,720.0,63.67,12.990000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2329,0.4554,q1_q17_dr25_koi,4.4598150,19.3365840,21.80,2,68,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.63620,Mandel and Agol (2002 ApJ 580 171),,,010/010723/010723367/dv/kplr010723367-20160209194854_dvr.pdf,010/010723/010723367/dv/kplr010723367-001-20160209194854_dvs.pdf,5500.00,4.218,0.1400,1.2380,0.9220,,q1_q17_dr25_stellar,288.617920,48.098412,15.699,16.194,15.650,15.486,15.422,14.536,14.092,14.081,0.338,19.241171000,48.09839000,-0.83000,-0.08000,5.700000e-04,4.000000e-05,-0.0700,0.1300,0.1500,-0.1600,0.0600,0.1700
10723367,K02236.02,Kepler-375 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9590,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.125806440,142.1076300,2454975.108,0,,0.8050,3.28900,,3.2750e+02,0.018511,0.69986,LS+MCMC,2.50,0.1007,87.38,851.0,123.78,17.590000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2329,0.4554,q1_q17_dr25_koi,3.6776390,11.8480015,14.00,2,105,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.08840,Mandel and Agol (2002 ApJ 580 171),,,010/010723/010723367/dv/kplr010723367-20160209194854_dvr.pdf,010/010723/010723367/dv/kplr010723367-002-20160209194854_dvs.pdf,5500.00,4.218,0.1400,1.2380,0.9220,,q1_q17_dr25_stellar,288.617920,48.098412,15.699,16.194,15.650,15.486,15.422,14.536,14.092,14.081,0.682,19.241199000,48.09826000,0.20000,-0.50000,-5.000000e-05,1.700000e-04,-0.8000,0.1800,0.8200,-0.9000,-0.0100,0.9000
5005121,K02237.01,Kepler-1811 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,76.421501000,164.4879000,2454997.488,0,,0.0150,7.21800,,5.7840e+02,0.021656,1.82753,LS+MCMC,2.81,0.3462,89.99,455.0,10.11,82.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2240,0.4695,q1_q17_dr25_koi,7.2662935,17.6672210,23.90,1,19,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.93520,Mandel and Agol (2002 ApJ 580 171),,,005/005005/005005121/dv/kplr005005121-20160209194854_dvr.pdf,005/005005/005005121/dv/kplr005005121-001-20160209194854_dvs.pdf,5561.00,4.263,0.1600,1.1900,0.9460,,q1_q17_dr25_stellar,289.979340,40.142830,15.165,15.628,15.116,14.967,14.898,14.020,13.617,13.606,0.254,19.331947000,40.14270000,-0.36000,-0.49000,3.100000e-04,2.200000e-04,-0.1000,0.0700,0.1200,-0.1600,-0.1300,0.2000
4833421,K00232.05,Kepler-122 f,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,56.259088100,164.2199300,2454997.220,0,,0.0260,8.11400,,3.4880e+02,0.017091,0.93373,LS+MCMC,2.22,0.2870,89.97,543.0,20.49,53.860000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,6.8598030,20.3537670,29.70,5,22,5,q1_q17_dr25_tce,11111111111111111000000000000000,0.42110,Mandel and Agol (2002 ApJ 580 171),,,004/004833/004833421/dv/kplr004833421-20160209194854_dvr.pdf,004/004833/004833421/dv/kplr004833421-005-20160209194854_dvs.pdf,6038.00,4.284,-0.1600,1.1910,0.9950,,q1_q17_dr25_stellar,291.111880,39.949108,14.247,14.667,14.202,14.067,14.032,13.173,12.887,12.826,,19.407456000,39.94900000,-0.10000,-0.38000,,1.100000e-04,-0.0800,0.2700,0.2800,-0.1200,0.1500,0.1900
8229458,K02238.01,Kepler-1152 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.646801683,132.0615000,2454965.061,0,,0.1290,1.19660,,2.8420e+02,0.015430,8.32289,LS+MCMC,0.86,0.0223,89.30,806.0,99.80,10.610000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3872,0.3156,q1_q17_dr25_koi,4.8327274,25.1717620,25.20,1,807,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.18420,Mandel and Agol (2002 ApJ 580 171),,,008/008229/008229458/dv/kplr008229458-20160209194854_dvr.pdf,008/008229/008229458/dv/kplr008229458-001-20160209194854_dvs.pdf,3810.00,4.753,-0.0200,0.5130,0.5430,,q1_q17_dr25_stellar,290.434020,44.107651,14.634,16.026,14.671,14.037,13.703,12.495,11.821,11.683,0.100,19.362274000,44.10763000,0.20000,-0.08000,1.000000e-05,1.400000e-04,0.0800,0.0400,0.0900,0.3300,0.4500,0.5600
10684670,K02317.01,Kepler-1189 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.788618330,134.6141900,2454967.614,0,,0.1830,2.80800,,1.4340e+02,0.010833,1.42473,LS+MCMC,1.23,0.0467,88.98,1158.0,424.17,10.260000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2240,0.4695,q1_q17_dr25_koi,3.6538620,14.8228220,18.20,1,285,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.85850,Mandel and Agol (2002 ApJ 580 171),,,010/010684/010684670/dv/kplr010684670-20160209194854_dvr.pdf,010/010684/010684670/dv/kplr010684670-001-20160209194854_dvs.pdf,5560.00,4.379,0.1600,1.0400,0.9430,,q1_q17_dr25_stellar,298.426330,47.946781,14.285,14.811,14.225,14.060,13.998,13.066,12.770,12.675,0.062,19.895125000,47.94666000,1.30000,-0.43000,-1.600000e-04,1.000000e-04,0.1100,0.5600,0.5700,0.3200,0.7400,0.8000
11495458,K02318.01,Kepler-1190 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.458398650,137.6541600,2454970.654,0,,0.0090,3.15400,,3.0680e+02,0.015375,2.94604,LS+MCMC,1.25,0.0845,89.98,609.0,32.45,25.730000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1017,0.6385,q1_q17_dr25_koi,4.1967797,16.6798080,18.60,1,103,1,q1_q17_dr25_tce,11111110111011101000000000000000,0.63740,Mandel and Agol (2002 ApJ 580 171),,,011/011495/011495458/dv/kplr011495458-20160209194854_dvr.pdf,011/011495/011495458/dv/kplr011495458-001-20160209194854_dvs.pdf,4641.00,4.557,0.1600,0.7470,0.7340,,q1_q17_dr25_stellar,284.999630,49.479980,14.471,15.365,14.435,14.087,13.950,12.862,12.295,12.212,0.094,18.999967000,49.48016000,-0.27000,0.65000,1.400000e-04,-1.800000e-04,-0.4700,-0.0300,0.4700,-0.4100,-0.0100,0.4100
9003401,K02319.01,Kepler-1823 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.103301400,144.6603500,2454977.660,0,,0.1250,2.05900,,1.9250e+02,0.012695,20.69866,LS+MCMC,1.56,0.1528,89.91,718.0,62.99,78.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2844,0.3661,q1_q17_dr25_koi,3.8823845,17.3919180,21.30,1,62,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.50210,Mandel and Agol (2002 ApJ 580 171),,,009/009003/009003401/dv/kplr009003401-20160209194854_dvr.pdf,009/009003/009003401/dv/kplr009003401-001-20160209194854_dvs.pdf,6000.00,4.363,0.0600,1.1260,1.0680,,q1_q17_dr25_stellar,283.754820,45.335178,13.355,13.662,13.307,13.224,13.221,12.367,12.121,12.079,0.359,18.916979000,45.33501000,-0.36000,-0.60000,6.000000e-05,7.000000e-05,0.2100,0.1300,0.2500,0.1600,-0.0300,0.1600
5978559,K02321.01,Kepler-1824 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9900,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,95.611461700,138.3566400,2454971.357,0,,0.0460,7.48900,,4.8740e+02,0.020097,2.03186,LS+MCMC,2.37,0.4267,89.97,421.0,7.45,99.390000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2826,0.3729,q1_q17_dr25_koi,5.9876620,17.0924000,21.60,2,14,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.28810,Mandel and Agol (2002 ApJ 580 171),,,005/005978/005978559/dv/kplr005978559-20160209194854_dvr.pdf,005/005978/005978559/dv/kplr005978559-001-20160209194854_dvs.pdf,6002.00,4.424,0.2000,1.0810,1.1350,,q1_q17_dr25_stellar,296.707240,41.203651,14.710,15.120,14.662,14.533,14.466,13.631,13.392,13.409,0.009,19.780496000,41.20396000,0.56000,1.12000,-3.100000e-04,-5.300000e-04,-0.4300,-0.1700,0.4600,-0.4400,-0.2100,0.4900
8872048,K02323.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,58.355125520,179.3979500,2455012.398,,,,8.45000,,,,,none,,,,,,,,,,,,q1_q16_koi,,,,1,,,,,,,,,,,,,,,,,,286.072020,45.136711,15.484,16.151,15.450,15.199,15.069,14.037,13.507,13.431,,,,,,,,,,,,,
7746958,K02324.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.204686597,131.9055600,2454964.906,0,,0.3280,0.82300,,2.3320e+02,0.014218,16.22238,LS+MCMC,1.55,0.0222,88.25,1711.0,2026.81,10.760000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,5.1616700,15.8465980,10.80,1,1108,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.14360,Mandel and Agol (2002 ApJ 580 171),,,007/007746/007746958/dv/kplr007746958-20160209194854_dvr.pdf,007/007746/007746958/dv/kplr007746958-001-20160209194854_dvs.pdf,5780.00,4.438,0.0000,1.0000,1.0000,,Solar,289.677860,43.458134,11.671,12.544,11.630,11.293,,15.576,12.698,14.532,0.000,19.311928300,43.45815600,2.82000,0.08000,2.320000e-04,-9.700000e-05,-4.7000,0.7200,4.7000,-1.7000,1.5000,2.3000
6768394,K02086.03,Kepler-60 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9510,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.898494800,133.3468500,2454966.347,0,,0.8360,3.01500,,1.3090e+02,0.011851,0.68051,LS+MCMC,1.69,0.1012,87.21,929.0,176.27,17.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2713,0.3874,q1_q17_dr25_koi,4.3756040,12.4074330,15.90,4,89,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.26590,Mandel and Agol (2002 ApJ 580 171),,,006/006768/006768394/dv/kplr006768394-20160209194854_dvr.pdf,006/006768/006768394/dv/kplr006768394-003-20160209194854_dvs.pdf,5862.00,4.194,-0.1000,1.3070,0.9730,,q1_q17_dr25_stellar,288.961240,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.001,19.264087000,42.26456000,0.19000,-1.60000,-2.000000e-05,2.200000e-04,1.5000,0.4400,1.5700,1.4800,0.5700,1.5900
