kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
11027624,K01439.01,Kepler-849 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,394.624951400,177.8453400,2455010.845,0,,0.3360,24.10800,,2.0133e+03,0.041298,0.22747,LS+MCMC,7.79,1.1088,89.84,325.0,2.65,123.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2891,0.3589,q1_q17_dr25_koi,43.2080040,77.0763850,234.60,1,4,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.14070,Mandel and Agol (2002 ApJ 580 171),,,011/011027/011027624/dv/kplr011027624-20160209194854_dvr.pdf,011/011027/011027624/dv/kplr011027624-001-20160209194854_dvs.pdf,5910.00,4.030,0.1400,1.7270,1.1640,,q1_q17_dr25_stellar,290.851780,48.521339,12.849,13.224,12.812,12.689,12.672,11.842,11.590,11.527,0.469,19.390116800,48.52135300,-0.06800,0.04700,1.200000e-04,5.000000e-05,-0.0700,0.0000,0.0700,0.0500,0.0000,0.0500
11032227,K01440.01,Kepler-850 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.193049350,136.0506500,2454969.051,0,,0.0170,3.40700,,2.5530e+02,0.014669,1.60453,LS+MCMC,1.59,0.0744,89.94,995.0,232.36,16.370000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3032,0.3147,q1_q17_dr25_koi,4.6677556,17.2575570,19.00,1,185,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.38260,Mandel and Agol (2002 ApJ 580 171),,,011/011032/011032227/dv/kplr011032227-20160209194854_dvr.pdf,011/011032/011032227/dv/kplr011032227-001-20160209194854_dvs.pdf,6185.00,4.472,-0.1800,0.9910,1.0600,,q1_q17_dr25_stellar,293.084470,48.575390,15.451,15.883,15.410,15.265,15.213,14.372,14.076,13.987,0.008,19.538984000,48.57571000,0.73000,1.14000,-1.800000e-04,-3.000000e-04,-0.0500,0.4400,0.4500,-0.1300,0.4000,0.4200
8751933,K01257.01,Kepler-420 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.1170,0,0,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT,86.647644480,173.7946410,2455006.795,0,,0.0000,4.23260,,7.3116e+03,0.076850,12.03473,LS+MCMC,9.40,0.3786,90.00,419.0,7.28,168.410000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2193,0.4785,q1_q17_dr25_koi,71.3216100,214.9408100,241.90,1,16,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.07830,Mandel and Agol (2002 ApJ 580 171),,,008/008751/008751933/dv/kplr008751933-20160209194854_dvr.pdf,008/008751/008751933/dv/kplr008751933-001-20160209194854_dvs.pdf,5522.00,4.323,0.2600,1.1200,0.9630,,q1_q17_dr25_stellar,291.225190,44.927380,14.651,15.313,14.602,14.367,14.246,13.222,12.827,12.726,0.065,19.415012600,44.92733300,0.02500,-0.17000,-8.000000e-04,-1.000000e-04,-0.0120,-0.0060,0.0130,-0.1310,-0.1700,0.2150
8630788,K01258.01,Kepler-281 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.337504530,160.3980600,2454993.398,0,,0.8250,7.06000,,2.8284e+03,0.054879,0.24809,LS+MCMC,5.30,0.2137,88.17,513.0,16.36,25.870000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,17.8452070,83.9231640,96.80,3,38,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.64550,Mandel and Agol (2002 ApJ 580 171),,,008/008630/008630788/dv/kplr008630788-20160209194854_dvr.pdf,008/008630/008630788/dv/kplr008630788-001-20160209194854_dvs.pdf,5717.00,4.538,0.0000,0.8840,0.9840,,q1_q17_dr25_stellar,294.108180,44.770699,15.773,16.345,15.722,15.528,15.439,14.500,14.160,13.994,0.133,19.607208000,44.77059400,-0.20000,-0.38000,2.000000e-04,4.000000e-04,-0.0120,-0.0300,0.0300,-0.1140,-0.0400,0.1220
8630788,K01258.02,Kepler-281 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.646130580,136.5227000,2454969.523,0,,0.5610,5.68800,,5.9350e+02,0.022987,0.42172,LS+MCMC,2.22,0.1166,88.09,694.0,54.95,16.850000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,4.9242187,24.7056850,30.00,3,89,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.46670,Mandel and Agol (2002 ApJ 580 171),,,008/008630/008630788/dv/kplr008630788-20160209194854_dvr.pdf,008/008630/008630788/dv/kplr008630788-002-20160209194854_dvs.pdf,5717.00,4.538,0.0000,0.8840,0.9840,,q1_q17_dr25_stellar,294.108180,44.770699,15.773,16.345,15.722,15.528,15.439,14.500,14.160,13.994,0.244,19.607204000,44.77052000,-0.34000,-0.65000,1.200000e-04,2.400000e-04,0.1900,-0.2100,0.2900,0.1100,-0.2200,0.2500
8630788,K01258.03,Kepler-281 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9600,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,148.272013000,138.0055700,2454971.006,0,,0.8830,4.19200,,1.7074e+03,0.044520,2.95931,LS+MCMC,4.30,0.5456,89.66,321.0,2.51,150.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,9.5190840,18.4547860,21.80,3,8,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.33900,Mandel and Agol (2002 ApJ 580 171),,,008/008630/008630788/dv/kplr008630788-20160209194854_dvr.pdf,008/008630/008630788/dv/kplr008630788-003-20160209194854_dvs.pdf,5717.00,4.538,0.0000,0.8840,0.9840,,q1_q17_dr25_stellar,294.108180,44.770699,15.773,16.345,15.722,15.528,15.439,14.500,14.160,13.994,0.453,19.607196000,44.77055000,-0.65000,-0.55000,8.000000e-04,5.000000e-04,0.1300,-0.5100,0.5200,0.0300,-0.5000,0.5000
8823426,K01259.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.506507172,178.1851500,2455011.185,0,,1.2260,4.53460,,8.8090e+02,0.259398,0.02483,LS+MCMC,13.40,0.0202,31.59,801.0,97.56,1.439000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4260,0.2631,q1_q17_dr25_koi,4.1760060,32.8369500,86.70,1,869,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.86710,Mandel and Agol (2002 ApJ 580 171),,,008/008823/008823426/dv/kplr008823426-20160209194854_dvr.pdf,008/008823/008823426/dv/kplr008823426-001-20160209194854_dvs.pdf,3755.00,4.774,-0.2000,0.4730,0.4850,,q1_q17_dr25_stellar,293.617430,45.016701,15.591,17.052,15.673,14.965,14.567,13.316,12.647,12.456,,19.573205700,45.01787200,-49.20000,4.22000,,-2.080000e-03,-7.5000,2.8900,8.0300,-7.6600,2.4000,8.0300
4070376,K01318.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEEP_V_SHAPED---HAS_SEC_TCE,1.634614356,133.9685500,2454966.969,0,,1.2290,3.44220,,1.9762e+04,0.417475,0.16740,LS+MCMC,44.22,0.0272,64.64,1611.0,1597.73,2.870000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,52.1314350,826.9117400,376.50,1,657,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.95980,Mandel and Agol (2002 ApJ 580 171),,,004/004070/004070376/dv/kplr004070376-20160209194854_dvr.pdf,004/004070/004070376/dv/kplr004070376-001-20160209194854_dvs.pdf,6121.00,4.468,-0.2200,0.9700,1.0010,,q1_q17_dr25_stellar,294.881810,39.161072,15.310,15.802,15.269,15.098,14.986,14.118,13.851,13.789,0.000,19.658783770,39.16107370,-0.12300,0.01300,-4.500000e-03,3.400000e-03,0.0800,-0.0480,0.0930,0.0740,0.0240,0.0770
4078157,K01319.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0020,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,16.025018977,367.6933280,2455200.693,0,,13.2390,3.88280,,2.9090e+04,12.407403,23.18800,LS+MCMC,1069.01,0.1187,78.78,657.0,44.01,68.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2865,0.3556,q1_q17_dr25_koi,84.1355300,294.4295300,257.80,2,54,1,q1_q17_dr25_tce,00011011101110111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,004/004078/004078157/dv/kplr004078157-20160209194854_dvr.pdf,004/004078/004078157/dv/kplr004078157-001-20160209194854_dvs.pdf,5776.00,4.582,-0.4200,0.7890,0.8790,,q1_q17_dr25_stellar,296.479370,39.127571,15.484,16.001,15.433,15.263,15.154,14.185,13.767,13.723,0.000,19.765314780,39.12777660,0.98400,0.74400,1.400000e-02,1.600000e-02,-1.8900,-2.4750,3.1200,0.0310,-0.0890,0.0950
4164994,K01320.01,Kepler-816 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.506829780,360.0821520,2455193.082,0,,0.4070,3.77690,,1.3356e+04,0.105491,1.78859,LS+MCMC,9.01,0.0895,88.93,668.0,47.21,21.850000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1914,0.5167,q1_q17_dr25_koi,60.1101900,336.9510800,343.40,1,83,1,q1_q17_dr25_tce,00011011101110111000000000000000,0.69280,Mandel and Agol (2002 ApJ 580 171),,,004/004164/004164994/dv/kplr004164994-20160209194854_dvr.pdf,004/004164/004164994/dv/kplr004164994-001-20160209194854_dvs.pdf,5127.00,4.589,0.1200,0.7820,0.8720,,q1_q17_dr25_stellar,293.362850,39.212448,15.950,16.737,15.892,15.612,15.452,14.426,14.045,13.892,0.000,19.557521040,39.21261500,-0.07000,0.59400,-1.400000e-03,1.230000e-02,-0.0260,-0.2830,0.2850,0.0300,0.1430,0.1450
4480676,K01321.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,0.711966971,134.2234860,2454967.223,0,,1.2680,2.02210,,6.2275e+03,0.367816,0.25550,LS+MCMC,33.34,0.0141,48.11,1855.0,2808.98,1.899000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2665,0.3980,q1_q17_dr25_koi,25.9376560,469.6274400,392.20,1,1501,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.00230,Mandel and Agol (2002 ApJ 580 171),,,004/004480/004480676/dv/kplr004480676-20160209194854_dvr.pdf,004/004480/004480676/dv/kplr004480676-001-20160209194854_dvs.pdf,5486.00,4.470,-0.4400,0.8300,0.7410,,q1_q17_dr25_stellar,295.731930,39.587521,15.469,16.119,15.440,15.191,15.027,14.085,13.593,13.616,0.000,19.715465780,39.58747430,0.12800,-0.16400,-9.700000e-04,-8.100000e-04,0.0730,-0.0250,0.0770,0.0930,-0.0990,0.1360
4079535,K01322.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,17.727243920,356.7955280,2455189.796,0,,0.8250,4.10730,,1.6878e+04,0.134419,1.02112,LS+MCMC,14.77,0.1364,88.16,741.0,71.06,25.690000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3020,0.3190,q1_q17_dr25_koi,218.4648100,606.2019000,109.70,1,49,1,q1_q17_dr25_tce,00011011101110111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,004/004079/004079535/dv/kplr004079535-20160209194854_dvr.pdf,004/004079/004079535/dv/kplr004079535-001-20160209194854_dvs.pdf,6181.00,4.464,-0.1400,1.0060,1.0740,,q1_q17_dr25_stellar,296.735020,39.187801,15.073,15.539,15.029,14.873,14.780,13.907,13.617,13.616,0.000,19.782269090,39.18417330,-2.77100,-13.05600,4.590000e-02,2.002000e-01,-1.1300,-5.0300,5.1600,-1.3150,-6.2100,6.3470
6766634,K01375.01,Kepler-1746 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.6770,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,321.212436500,206.9305560,2455039.931,0,,0.8730,4.01200,,2.3586e+03,0.051603,8.48974,LS+MCMC,7.25,0.9453,89.86,310.0,2.17,359.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2844,0.3661,q1_q17_dr25_koi,37.3826680,79.7444500,81.70,1,5,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.28280,Mandel and Agol (2002 ApJ 580 171),,,006/006766/006766634/dv/kplr006766634-20160209194854_dvr.pdf,006/006766/006766634/dv/kplr006766634-001-20160209194854_dvs.pdf,6018.00,4.257,0.0600,1.2860,1.0900,,q1_q17_dr25_stellar,288.320430,42.261414,13.709,14.120,13.648,13.533,,12.495,12.260,12.232,0.122,19.221359600,42.26146600,-0.09000,0.19000,1.500000e-04,-4.400000e-04,-0.0100,0.0300,0.0300,-0.1500,0.0400,0.1500
