kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
3734868,K00805.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.053,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,10.328035714,174.581054,2455007.581,0.0,,0.281,7.7915,,16918.0,0.118805,0.23528,LS+MCMC,13.28,0.0888,88.54,843.0,119.31,10.988,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,76.945915,589.42316,636.8,1,114.0,1.0,q1_q17_dr25_tce,01101111111111111000000000000000,0.529,Mandel and Agol (2002 ApJ 580 171),,,003/003734/003734868/dv/kplr003734868-20160209194854_dvr.pdf,003/003734/003734868/dv/kplr003734868-001-20160209194854_dvs.pdf,5627.0,4.359,-0.1,1.024,0.874,,q1_q17_dr25_stellar,287.69675,38.886452,15.646,16.254,15.594,15.386,15.256,14.332,13.883,13.844,0.0,19.17978539,38.8864195,0.088,-0.11,0.001,0.0008,-0.072,-0.022,0.075,-0.031,-0.042,0.053
7762717,K05424.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,462.26052152,185.8488415,2455018.849,,,,4.05,,,,,none,,,,,,,,,,,,q1_q16_koi,,,,1,,1.0,q1_q16_tce,,,,,,007/007762/007762717/dv/kplr007762717-20130815195353_dvr.pdf,007/007762/007762717/dv/kplr007762717-001-20130826182306_dvs.pdf,,,,,,,,294.99432,43.49432,14.584,15.427,14.517,14.222,14.053,12.986,12.481,12.386,0.641,19.66628,43.49398,-0.3,-1.2,-0.0002,0.00052,0.19,-1.38,1.39,-0.23,-1.63,1.64
11962284,K02647.01,Kepler-1302 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.83929462,135.54125,2454968.541,0.0,,0.924,1.719,,316.2,0.020396,1.18866,LS+MCMC,1.94,0.0795,86.88,778.0,86.5,17.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,4.6469154,12.429709,14.8,1,148.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.984,Mandel and Agol (2002 ApJ 580 171),,,011/011962/011962284/dv/kplr011962284-20160209194854_dvr.pdf,011/011962/011962284/dv/kplr011962284-001-20160209194854_dvs.pdf,5330.0,4.491,0.04,0.87,0.855,,q1_q17_dr25_stellar,290.98923,50.30806,15.102,15.757,15.027,14.821,14.691,13.657,13.267,13.151,0.008,19.399293,50.30754,0.4,-1.9,-9e-05,0.00052,-0.14,0.01,0.14,-0.15,0.04,0.16
4180401,K02709.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,15.4126766,144.9757,2454977.976,0.0,,0.958,3.402,,599.8,0.030214,0.182,LS+MCMC,2.82,0.1196,85.83,618.0,34.56,13.17,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1742,0.5484,q1_q17_dr25_koi,6.827397,24.201456,7.5,1,57.0,1.0,q1_q17_dr25_tce,00011011101110111000000000000000,0.0178,Mandel and Agol (2002 ApJ 580 171),,,004/004180/004180401/dv/kplr004180401-20160209194854_dvr.pdf,004/004180/004180401/dv/kplr004180401-001-20160209194854_dvs.pdf,5240.0,4.555,0.42,0.856,0.958,,q1_q17_dr25_stellar,296.54736,39.222542,14.373,15.113,14.239,14.056,13.929,12.989,12.577,12.452,0.0,19.7697712,39.21888,-2.18,-13.17,0.0017,0.01285,-1.244,-13.326,13.384,-1.07,-7.192,7.272
11444514,K04371.01,Kepler-1596 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,66.373298,174.01595,2455007.016,0.0,,0.021,8.559,,415.0,0.018689,0.94331,LS+MCMC,1.99,0.3237,89.98,471.0,11.59,60.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,4.0710354,9.944483,13.7,1,17.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.79,Mandel and Agol (2002 ApJ 580 171),,,011/011444/011444514/dv/kplr011444514-20160209194854_dvr.pdf,011/011444/011444514/dv/kplr011444514-001-20160209194854_dvs.pdf,6143.0,4.47,-0.22,0.976,1.027,,q1_q17_dr25_stellar,285.5575,49.33007,15.37,15.801,15.32,15.186,15.124,14.25,13.861,13.826,0.454,19.037134,49.33001,-1.2,-0.2,0.00049,0.0001,-0.01,0.32,0.32,0.0,0.39,0.39
5036052,K05119.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,143.163697,243.7133,2455076.713,0.0,,0.9527,4.854,,390.3,0.023971,0.55812,MCMC,20.03,0.7172,89.38,741.0,71.41,84.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1917,0.5193,q1_q16_koi,,,12.9,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,005/005036/005036052/dv/kplr005036052-20130815195353_dvr.pdf,005/005036/005036052/dv/kplr005036052-001-20130826182306_dvs.pdf,5145.0,3.05,0.07,7.653,2.394,,stellar_q1_q16,297.78833,40.130909,12.644,13.494,12.579,12.279,12.079,10.972,10.432,10.346,0.581,19.852549,40.13093,-0.22,0.08,0.00012,1e-05,0.07,-0.2,0.21,0.13,-0.29,0.32
10189557,K02427.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,2.93101771,131.92959,2454964.93,0.0,,0.523,2.231,,199.1,0.013311,1.47235,LS+MCMC,1.15,0.0359,86.57,1134.0,390.28,8.74,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,4.196373,12.935102,15.0,1,460.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5494,Mandel and Agol (2002 ApJ 580 171),,,010/010189/010189557/dv/kplr010189557-20160209194854_dvr.pdf,010/010189/010189557/dv/kplr010189557-001-20160209194854_dvs.pdf,5485.0,4.5,-0.56,0.788,0.716,,q1_q17_dr25_stellar,283.02725,47.249882,15.484,16.074,15.464,15.232,15.131,14.1,13.651,13.606,0.0,18.868871,47.24586,14.2,-14.5,-0.00256,0.00265,7.44,-2.376,7.81,7.43,-2.321,7.79
4372765,K03698.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_KIC_POS,15.64064161,140.08502,2454973.085,0.0,,0.522,6.4524,,273310.0,0.51438,1.41349,LS+MCMC,77.18,0.134,88.86,921.0,169.73,26.342,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,q1_q17_dr25_koi,201.78557,764.9111,206.3,1,30.0,1.0,q1_q17_dr25_tce,00000000001110111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,004/004372/004372765/dv/kplr004372765-20160209194854_dvr.pdf,004/004372/004372765/dv/kplr004372765-001-20160209194854_dvs.pdf,6517.0,4.279,0.14,1.374,1.313,,q1_q17_dr25_stellar,293.61035,39.415089,18.231,18.745,18.149,18.01,,16.761,17.108,16.978,,19.57402587,39.4159108,0.0782,2.9549,0.07,,-1.84,-4.38,4.75,-0.127,0.288,0.315
10118266,K04755.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.74318005,135.13816,2454968.138,0.0,,0.952,1.111,,237.5,0.018809,1.12171,LS+MCMC,1.75,0.045,84.19,999.0,235.28,9.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,3.1794865,9.111389,10.5,1,356.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9534,Mandel and Agol (2002 ApJ 580 171),,,010/010118/010118266/dv/kplr010118266-20160209194854_dvr.pdf,010/010118/010118266/dv/kplr010118266-001-20160209194854_dvs.pdf,5207.0,4.516,0.16,0.851,0.866,,q1_q17_dr25_stellar,280.66519,47.114059,14.924,15.506,14.858,14.674,14.557,13.531,13.169,13.088,,18.71097,47.11406,-1.5,0.0,,7e-05,0.65,0.1,0.7,0.57,0.15,0.6
10711551,K03359.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_NOFITS,10.692230094,139.953907,2454972.954,0.0,,0.528,5.46939,,376650.0,0.636665,2.05585,LS+MCMC,65.42,0.095,88.69,836.0,115.48,23.161,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,1398.696,9157.428,2402.0,1,0.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010711/010711551/dv/kplr010711551-20160209194854_dvr.pdf,010/010711/010711551/dv/kplr010711551-001-20160209194854_dvs.pdf,6022.0,4.49,-0.2,0.941,0.997,,q1_q17_dr25_stellar,282.38327,48.042782,15.507,15.966,15.452,15.31,15.22,14.328,14.068,13.925,,18.825545121,48.04284802,-0.2483,0.24487,,-0.19,0.118,0.026,0.121,-0.034,-0.069,0.076
