kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
10657664,K00964.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.273699006,171.2385098,2455004.239,0,,0.7330,3.07626,,6.8628e+03,0.082150,0.49173,LS+MCMC,22.36,0.0606,83.56,3060.0,20728.79,6.531000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2908,0.1733,q1_q17_dr25_koi,389.9093000,5358.3280000,1293.10,1,410,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.50870,Mandel and Agol (2002 ApJ 580 171),,,010/010657/010657664/dv/kplr010657664-20160209194854_dvr.pdf,010/010657/010657664/dv/kplr010657664-001-20160209194854_dvs.pdf,10816.00,4.086,0.0700,2.4930,2.7600,,q1_q17_dr25_stellar,288.499480,47.996471,13.234,13.082,13.285,13.498,13.635,13.056,13.045,13.056,0.000,19.233298595,47.99642244,0.02150,-0.17120,4.100000e-04,1.700000e-04,-0.0030,-0.0080,0.0090,-0.0090,-0.1070,0.1080
3337351,K00965.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH,7.047103499,175.0333700,2455008.033,0,,1.0470,3.32080,,7.1318e+04,0.458805,1.71458,LS+MCMC,51.86,0.0725,86.36,955.0,196.62,16.511000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2555,0.4191,q1_q17_dr25_koi,250.9649800,1292.6384000,274.90,1,186,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,003/003337/003337351/dv/kplr003337351-20160209194854_dvr.pdf,003/003337/003337351/dv/kplr003337351-001-20160209194854_dvs.pdf,5730.00,4.417,0.1800,1.0350,1.0180,,q1_q17_dr25_stellar,290.115690,38.404190,13.361,13.285,13.380,,,14.943,14.563,14.477,0.000,19.340964038,38.40322339,-3.45570,-3.47620,2.400000e-02,2.800000e-02,-1.1600,3.6000,3.7800,-8.8600,-6.9200,11.2400
6153201,K01038.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,1,q1_q17_dr25_sup_koi,,0.530300102,354.9857360,2455187.986,0,,1.2507,2.85020,,3.0400e+03,0.315234,0.18459,MCMC,35.73,0.0133,26.93,2410.0,7972.18,1.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3001,0.3301,q1_q16_koi,,,207.40,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,6184.00,4.448,-0.0600,1.0380,1.1000,,stellar_q1_q16,299.260380,41.420231,15.435,15.883,15.373,15.243,15.150,14.261,14.012,13.963,,,,,,,,,,,,,
5802486,K01039.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_RESOLVED_OFFSET,1.073917869,177.9240880,2455010.924,0,,1.2660,2.43050,,1.9266e+03,0.315181,0.08958,LS+MCMC,33.01,0.0206,44.05,1794.0,2450.63,1.761000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,19.8893720,64.7485600,137.50,1,963,1,q1_q17_dr25_tce,01111011101110111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,005/005802/005802486/dv/kplr005802486-20160209194854_dvr.pdf,005/005802/005802486/dv/kplr005802486-001-20160209194854_dvs.pdf,5962.00,4.479,-0.1000,0.9590,1.0110,,q1_q17_dr25_stellar,295.160490,41.079300,15.686,16.218,15.605,15.458,15.290,14.421,14.002,13.831,0.000,19.677468900,41.08003600,4.19000,2.65000,-3.310000e-03,-2.210000e-03,3.1650,2.4610,4.0090,3.1820,2.3300,3.9440
5817553,K01040.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,4.206096814,136.4485400,2454969.449,0,,1.2390,10.73810,,1.2981e+03,0.277993,0.00408,LS+MCMC,32.66,0.0531,37.52,1252.0,581.11,1.563000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3020,0.3190,q1_q17_dr25_koi,7.0637320,55.1015360,149.30,1,324,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.52510,Mandel and Agol (2002 ApJ 580 171),,,005/005817/005817553/dv/kplr005817553-20160209194854_dvr.pdf,005/005817/005817553/dv/kplr005817553-001-20160209194854_dvs.pdf,6306.00,4.426,-0.1000,1.0760,1.1260,,q1_q17_dr25_stellar,298.474240,41.075890,14.081,14.467,14.029,13.915,13.874,13.025,12.791,12.725,,,,33.63000,154.18000,,-1.353000e-01,2.8000,0.6000,2.8000,5.8200,13.1500,14.3800
5982368,K01041.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,19.563137230,369.1118200,2455202.112,0,,0.9080,6.85750,,5.5360e+03,0.082732,0.10614,LS+MCMC,9.73,0.1398,85.97,706.0,58.71,12.901000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2622,0.4035,q1_q17_dr25_koi,73.2149200,262.1028400,157.80,1,59,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,005/005982/005982368/dv/kplr005982368-20160209194854_dvr.pdf,005/005982/005982368/dv/kplr005982368-001-20160209194854_dvs.pdf,5766.00,4.352,-0.0200,1.0770,0.9520,,q1_q17_dr25_stellar,297.528630,41.259911,14.035,14.559,13.961,13.811,13.774,12.722,12.402,12.380,0.000,19.835092080,41.26119050,-6.08600,4.61000,1.193000e-02,-9.550000e-03,,,,,,
5816811,K01042.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2.227718792,134.4526380,2454967.453,0,,1.0400,4.96990,,1.0390e+03,0.088200,0.01339,LS+MCMC,8.88,0.0334,46.81,1400.0,906.46,1.520000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,37.1976280,103.1240200,124.30,2,301,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.21070,Mandel and Agol (2002 ApJ 580 171),,,005/005816/005816811/dv/kplr005816811-20160209194854_dvr.pdf,005/005816/005816811/dv/kplr005816811-001-20160209194854_dvs.pdf,6038.00,4.508,-0.2200,0.9220,1.0000,,q1_q17_dr25_stellar,298.338930,41.073479,14.850,15.339,14.805,14.640,14.535,13.653,13.333,13.293,,19.888874100,41.08607900,-15.79000,45.36000,1.608000e-02,,,,,,,
5816165,K01043.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_ALT,0.591914504,355.3537910,2455188.354,0,,1.3440,1.02250,,1.0577e+03,0.380366,0.39555,LS+MCMC,27.21,0.0123,46.21,1646.0,1746.78,1.942000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1908,0.5172,q1_q17_dr25_koi,4.3505745,26.9840550,56.30,1,1919,1,q1_q17_dr25_tce,00011111111111111000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,005/005816/005816165/dv/kplr005816165-20160209194854_dvr.pdf,005/005816/005816165/dv/kplr005816165-001-20160209194854_dvs.pdf,5122.00,4.659,-0.5200,0.6550,0.7130,,q1_q17_dr25_stellar,298.200350,41.011688,15.643,16.353,15.593,15.339,15.166,14.123,13.631,13.508,0.001,19.880053000,41.01160000,1.18000,-0.31000,-5.600000e-04,-3.000000e-05,0.1100,-0.0700,0.1300,0.0000,-0.1800,0.1800
7102227,K01360.01,Kepler-290 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.770493500,164.2911200,2454997.291,0,,0.5450,4.42000,,1.3466e+03,0.034299,2.44273,LS+MCMC,2.83,0.2036,89.44,437.0,8.60,55.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2043,0.4966,q1_q17_dr25_koi,9.4955250,32.5363160,40.80,3,37,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.04190,Mandel and Agol (2002 ApJ 580 171),,,007/007102/007102227/dv/kplr007102227-20160209194854_dvr.pdf,007/007102/007102227/dv/kplr007102227-001-20160209194854_dvs.pdf,5142.00,4.602,-0.0600,0.7550,0.8400,,q1_q17_dr25_stellar,286.410000,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452,0.300,19.093997500,42.68161900,-0.07000,0.25000,1.200000e-04,-3.800000e-04,0.1900,-0.3200,0.3700,0.2200,-0.4200,0.4800
7102227,K01360.02,Kepler-290 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.589324290,141.9349800,2454974.935,0,,0.6940,2.41840,,8.3130e+02,0.028129,3.79500,LS+MCMC,2.32,0.1099,88.86,594.0,29.53,35.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2043,0.4966,q1_q17_dr25_koi,4.7797537,25.3647670,29.30,3,94,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.84460,Mandel and Agol (2002 ApJ 580 171),,,007/007102/007102227/dv/kplr007102227-20160209194854_dvr.pdf,007/007102/007102227/dv/kplr007102227-002-20160209194854_dvs.pdf,5142.00,4.602,-0.0600,0.7550,0.8400,,q1_q17_dr25_stellar,286.410000,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452,0.478,19.093993000,42.68161000,-0.25000,0.20000,2.300000e-04,-2.000000e-04,-0.1100,0.0800,0.1300,-0.1000,0.0200,0.1000
7102227,K01360.03,Kepler-290 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9210,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.764017553,132.2214000,2454965.221,0,,0.4420,1.10300,,1.2820e+02,0.010487,3.72120,LS+MCMC,0.86,0.0154,84.79,1589.0,1503.79,4.860000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2043,0.4966,q1_q17_dr25_koi,3.4748602,11.5049730,13.20,3,1685,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.94970,Mandel and Agol (2002 ApJ 580 171),,,007/007102/007102227/dv/kplr007102227-20160209194854_dvr.pdf,007/007102/007102227/dv/kplr007102227-003-20160209194854_dvs.pdf,5142.00,4.602,-0.0600,0.7550,0.8400,,q1_q17_dr25_stellar,286.410000,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452,0.383,19.093981000,42.68132000,-0.70000,-0.80000,7.000000e-05,7.000000e-05,0.8200,0.4200,0.9300,0.8800,0.3400,0.9400
6960913,K01361.01,Kepler-61 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,59.878025800,151.1847000,2454984.185,0,,0.0040,4.80270,,1.4191e+03,0.033448,5.03190,LS+MCMC,2.19,0.2522,90.00,273.0,1.31,98.430000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1880,0.5516,q1_q17_dr25_koi,12.0045330,41.2898030,51.80,1,25,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.53170,Mandel and Agol (2002 ApJ 580 171),,,006/006960/006960913/dv/kplr006960913-20160209194854_dvr.pdf,006/006960/006960913/dv/kplr006960913-001-20160209194854_dvs.pdf,4016.00,4.658,0.0200,0.5990,0.5950,,q1_q17_dr25_stellar,295.304500,42.475288,14.995,16.242,14.957,14.461,14.176,13.078,12.426,12.272,0.024,19.686963200,42.47538200,-0.16000,0.33000,1.700000e-04,-5.400000e-04,-0.1330,-0.0600,0.1450,-0.1310,0.0500,0.1400
6837146,K01362.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,20.513601920,357.4942400,2455190.494,0,,0.7030,3.47690,,1.1741e+03,0.033497,1.79135,LS+MCMC,2.58,0.1323,88.82,540.0,20.15,34.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2337,0.4535,q1_q17_dr25_koi,6.5277930,27.9873920,32.30,1,58,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.02160,Mandel and Agol (2002 ApJ 580 171),,,006/006837/006837146/dv/kplr006837146-20160209194854_dvr.pdf,006/006837/006837146/dv/kplr006837146-001-20160209194854_dvs.pdf,5310.00,4.608,-0.5000,0.7040,0.7330,,q1_q17_dr25_stellar,281.605410,42.390419,15.406,16.027,15.352,15.140,14.980,13.962,13.538,13.447,0.000,18.773625300,42.39055100,-2.71000,0.47000,-5.700000e-04,5.900000e-04,3.9800,-1.9300,4.4200,-0.0800,0.1200,0.1400
